target_id	gene
NR_038140.1	1810018F18Rik
NR_040344.1	1810019D21Rik
NR_040345.1	1810019D21Rik
NR_040346.1	1810019D21Rik
XR_391164.2	1810019N24Rik
NR_045482.1	1810020O05Rik
NR_040417.1	1810021B22Rik
XR_866948.1	1810021M19Rik
XM_006499777.2	1810024B03Rik
XM_006499778.2	1810024B03Rik
NM_198630.2	1810024B03Rik
NR_037569.1	1810026B05Rik
NR_027819.1	1810032O08Rik
NR_027820.1	1810032O08Rik
NR_027821.1	1810032O08Rik
NR_045798.1	1810034E14Rik
XR_386843.1	1810035K13Rik
NM_024461.2	1810037I17Rik/Gm2036
XM_006535349.3	1810037I17Rik/Gm2036
NR_131000.2	1810041H14Rik
NR_130999.1	1810041H14Rik
NR_131002.1	1810041H14Rik
NR_038153.1	1810044D09Rik
XR_391539.2	1810049I09Rik
NR_040486.1	1810053B23Rik
NR_040487.1	1810053B23Rik
NR_040488.1	1810053B23Rik
NR_040489.1	1810053B23Rik
NR_040490.1	1810053B23Rik
NR_040491.1	1810053B23Rik
NR_015608.1	1810058I24Rik
NR_027875.1	1810058I24Rik
NM_028183.1	1810062G17Rik
NR_033571.1	1810062O18Rik
NR_130986.1	1810063I02Rik
NR_027981.1	1810064F22Rik
NM_027239.2	1810065E05Rik
XR_877037.2	1810073O08Rik
XR_168565.3	1810073O08Rik
XR_877038.1	1810073O08Rik
NR_131042.1	2010001A14Rik
NR_040609.1	2010009K17Rik
NR_045394.1	2010010A06Rik
NR_045393.1	2010010A06Rik
NR_033207.1	2010016I18Rik
NR_045435.1	2010106C02Rik
NM_026333.4	2010106E10Rik
NM_001168590.1	2010106E10Rik
NM_029363.1	2010109A12Rik
NM_025929.2	2010109I03Rik
XR_001782407.1	2010110K18Rik
XR_382492.3	2010203P06Rik
XR_873495.2	2010203P06Rik
XR_382493.3	2010203P06Rik
XR_382494.3	2010203P06Rik
NR_027924.1	2010204K13Rik
NR_027925.1	2010204K13Rik
NR_045429.1	2010308F09Rik
NR_045430.1	2010308F09Rik
NR_045169.1	2010310C07Rik
NM_001243117.1	2010315B03Rik
NM_001243118.1	2010315B03Rik
NM_001243119.1	2010315B03Rik
XM_011249866.2	2010315B03Rik
NR_029440.1	2010320M18Rik
XR_877329.1	2010320O07Rik
NM_028179.1	2200002D01Rik
NM_026961.2	2200002J24Rik
XM_017312281.1	2200002J24Rik
XM_017312282.1	2200002J24Rik
XM_017312283.1	2200002J24Rik
XR_388863.3	2210008F06Rik
NM_023333.4	2210010C04Rik
NM_001291292.1	2210011C24Rik
XR_387342.2	2210011K15Rik
NM_027327.1	2210013O21Rik
NR_038157.1	2210019I11Rik
NR_044985.1	2210039B01Rik
NR_131163.1	2210404E10Rik
NR_126488.1	2210406O10Rik
NR_126489.1	2210406O10Rik
NR_126490.1	2210406O10Rik
NM_144544.2	2210407C18Rik
NR_040257.1	2210408F21Rik
NR_040258.1	2210408F21Rik
NR_040259.1	2210408F21Rik
NR_040260.1	2210408F21Rik
NR_040261.1	2210408F21Rik
NR_040262.1	2210408F21Rik
NR_045360.1	2210409D07Rik
NR_003492.2	2210409E12Rik
NR_040643.1	2210414B05Rik
NR_045499.1	2210416O15Rik
NR_028285.1	2210417A02Rik
NR_130971.1	2210418O10Rik
NM_001305137.1	2210418O10Rik
NM_001305136.1	2210418O10Rik
NR_045389.1	2210420H20Rik
NM_001195383.1	2300003K06Rik
NR_040265.1	2310001H17Rik
NR_040266.1	2310001H17Rik
NR_040268.1	2310001H17Rik
NR_028122.1	2310001K24Rik
NR_045490.1	2310002D06Rik
NR_077063.1	2310002F09Rik
NM_027104.3	2310002L09Rik
NM_027981.1	2310002L09Rik
XR_390343.1	2310002L09Rik
NR_131161.1	2310003N18Rik
NR_040634.1	2310005A03Rik
NR_045498.1	2310005E17Rik
NR_045904.1	2310008N11Rik
NM_001308425.1	2310009A05Rik
NR_046006.1	2310010J17Rik
NR_046007.1	2310010J17Rik
XR_001778262.1	2310014F06Rik
NR_033514.1	2310015A10Rik
XR_385539.3	2310015A16Rik
XR_876746.2	2310015A16Rik
NR_037997.1	2310015D24Rik
XR_373578.2	2310015K22Rik
NR_045491.1	2310016D03Rik
XR_865459.1	2310016D23Rik
XR_140822.3	2310016G11Rik
XR_391420.3	2310016G11Rik
XR_001778107.1	2310016G11Rik
XR_001778108.1	2310016G11Rik
XR_001778109.1	2310016G11Rik
NR_045495.1	2310020H05Rik
XR_877284.2	2310026I22Rik
XR_386153.3	2310026I22Rik
NR_040603.1	2310030A07Rik
NR_040418.1	2310034G01Rik
NR_040679.1	2310034O05Rik
XM_006508373.3	2310034P14Rik
NM_025966.3	2310039H08Rik
NR_045337.1	2310039L15Rik
NR_040292.1	2310040G24Rik
NR_040293.1	2310040G24Rik
NR_037994.1	2310043L19Rik
NR_045757.1	2310043O21Rik
NM_001310055.1	2310045n01rik-mef2b
XR_868728.2	2310047D07Rik
XR_868729.1	2310047D07Rik
XR_868730.2	2310047D07Rik
XR_001785026.1	2310047D07Rik
XR_001785027.1	2310047D07Rik
XR_868731.2	2310047D07Rik
XR_001785028.1	2310047D07Rik
NM_026336.3	2310057J18Rik
NM_027155.1	2310061N02Rik
NR_038055.1	2310065F04Rik
XR_881379.2	2310067E19Rik
NR_028124.1	2310068J16Rik
NR_040520.1	2310069B03Rik
NR_040309.1	2310069G16Rik
NR_131053.1	2310075C17Rik
XR_380326.2	2310075K07Rik
NM_027173.1	2310079G19Rik
NR_045474.1	2310081J21Rik
NR_130791.1	2400006E01Rik
NM_025880.4	2410002F23Rik
XM_017312236.1	2410002F23Rik
XM_011250892.2	2410002F23Rik
XM_011250893.2	2410002F23Rik
XM_006541090.2	2410002F23Rik
XM_006541091.2	2410002F23Rik
XM_006541093.2	2410002F23Rik
XM_006541095.2	2410002F23Rik
XM_006541094.2	2410002F23Rik
XM_006541097.3	2410002F23Rik
XM_011250894.2	2410002F23Rik
XM_017312237.1	2410002F23Rik
NR_045496.1	2410003L11Rik
NR_037963.1	2410004I01Rik
NR_030738.1	2410006H16Rik
NR_045939.1	2410012E07Rik
NR_033517.1	2410017I17Rik
NR_015504.1	2410018L13Rik
NR_045428.1	2410021H03Rik
XR_141234.3	2410022M11Rik
XR_386610.3	2410080I02Rik
NM_029740.1	2410124H12Rik
NM_029747.3	2410137M14Rik
NM_183119.3	2410141K09Rik
NM_001290196.1	2410141K09Rik
NR_126553.1	2500002B13Rik
NR_126556.1	2500002B13Rik
NR_126555.1	2500002B13Rik
NR_040318.1	2500004C02Rik
NM_001033164.2	2510002D24Rik
NR_131048.1	2510003B16Rik
NR_024619.1	2610001J05Rik
NM_025921.3	2610002M06Rik
NR_028428.1	2610005L07Rik
NM_001004362.2	2610008E11Rik
XM_011243581.2	2610008E11Rik
XM_017314114.1	2610008E11Rik
XM_017314115.1	2610008E11Rik
NR_045347.1	2610016A17Rik
NR_038156.1	2610020C07Rik
XR_001778101.1	2610021A01Rik
XR_001778102.1	2610021A01Rik
XR_001779376.1	2610027F03Rik
XR_001779377.1	2610027F03Rik
XR_001779378.1	2610027F03Rik
XR_001779379.1	2610027F03Rik
XR_001779380.1	2610027F03Rik
XR_878468.1	2610027F03Rik
XR_001779381.1	2610027F03Rik
XR_387324.2	2610027F03Rik
XR_001779382.1	2610027F03Rik
XR_387323.2	2610027F03Rik
XR_001779383.1	2610027F03Rik
XR_001779384.1	2610027F03Rik
XR_387328.2	2610027F03Rik
XR_001779385.1	2610027F03Rik
XR_001779386.1	2610027F03Rik
XR_387329.2	2610027F03Rik
XR_878474.1	2610027F03Rik
XR_387331.2	2610027F03Rik
XR_878477.2	2610027F03Rik
XR_387332.2	2610027F03Rik
XR_001779387.1	2610027F03Rik
NR_077059.1	2610027K06Rik
NR_015560.1	2610028E06Rik
NM_029816.2	2610028H24Rik
XM_006514295.3	2610028H24Rik
XM_006514297.3	2610028H24Rik
XM_006514298.2	2610028H24Rik
XM_011243600.2	2610028H24Rik
NR_015556.1	2610035D17Rik
NR_045046.1	2610035F20Rik
XM_017318984.1	2610036A22Rik
XM_017318985.1	2610036A22Rik
NR_040423.1	2610037D02Rik
NM_001309398.1	2610042L04Rik
XM_017316087.1	2610042L04Rik
XM_017316088.1	2610042L04Rik
XM_017316089.1	2610042L04Rik
XM_017316090.1	2610042L04Rik
XM_017316091.1	2610042L04Rik
XM_017316092.1	2610042L04Rik
XM_017316093.1	2610042L04Rik
XR_874065.2	2610042L04Rik
XM_017316094.1	2610042L04Rik
XR_874067.2	2610042L04Rik
XM_017316095.1	2610042L04Rik
NM_153780.3	2610044O15Rik8
NR_015470.1	2610203C22Rik
NR_038175.1	2610206C17Rik
XR_377738.2	2610300M13Rik
XR_869150.2	2610300M13Rik
XR_377739.2	2610300M13Rik
XR_869151.1	2610300M13Rik
NR_028298.1	2610306M01Rik
NR_045053.1	2610307P16Rik
NR_045054.1	2610307P16Rik
NR_045172.1	2610316D01Rik
NM_183287.2	2610318N02Rik
XM_006522537.2	2610318N02Rik
XM_006522538.3	2610318N02Rik
XM_006522539.3	2610318N02Rik
XM_006522540.1	2610318N02Rik
XM_006522541.3	2610318N02Rik
NR_037964.1	2610507I01Rik
NM_181075.3	2610524H06Rik
NM_001206684.1	2610528A11Rik
XR_870782.2	2700012I20Rik
XR_870783.2	2700012I20Rik
NR_045040.1	2700038G22Rik
NR_045042.1	2700038G22Rik
NR_037693.1	2700046A07Rik
NR_033198.1	2700046G09Rik
NR_045436.1	2700054A10Rik
NR_045437.1	2700054A10Rik
NR_045905.2	2700069I18Rik
NR_046019.1	2700070H01Rik
NR_045308.1	2700089I24Rik
XM_011244186.2	2700097O09Rik
XM_006516271.3	2700097O09Rik
XR_381546.3	2700097O09Rik
NM_028314.2	2700097O09Rik
NR_030764.1	2700097O09Rik
NR_024720.1	2700099C18Rik
NR_033780.1	2810001G20Rik
NR_027831.1	2810002D19Rik
NR_045268.1	2810013P06Rik
NM_172403.2	2810021J22Rik
XM_017314749.1	2810021J22Rik
NR_027984.1	2810025M15Rik
NR_045295.1	2810029C07Rik
XR_378735.3	2810030D12Rik
NR_015579.1	2810032G03Rik
XR_875706.1	2810039B14Rik
NR_015598.1	2810047C21Rik1
NR_036594.1	2810049E08Rik
NR_015493.2	2810403D21Rik
NR_045497.1	2810404M03Rik
NR_033447.1	2810405F15Rik
XR_876211.1	2810407A14Rik
XR_876212.1	2810407A14Rik
XR_876213.1	2810407A14Rik
XR_876214.1	2810407A14Rik
XR_385021.3	2810407A14Rik
NM_027419.3	2810408A11Rik
NM_001316696.1	2810408A11Rik
NM_001316697.1	2810408A11Rik
NM_001316698.1	2810408A11Rik
XM_006534171.3	2810408A11Rik
XM_011249246.2	2810408A11Rik
XM_006534172.3	2810408A11Rik
XM_006534174.1	2810408A11Rik
XR_388526.3	2810408A11Rik
XR_001780978.1	2810408B13Rik
NR_038009.1	2810408I11Rik
NR_030682.1	2810410L24Rik
NR_015522.1	2810429I04Rik
NR_033474.1	2810433D01Rik
NR_040562.1	2810442N19Rik
NR_029441.1	2810454H06Rik
NR_045176.1	2810468N07Rik
NR_045906.1	2810471M01Rik
NR_027851.1	2900005J15Rik
NR_045298.1	2900009J06Rik
NM_172884.3	2900026A02Rik
XM_006534937.3	2900026A02Rik
XM_006534936.3	2900026A02Rik
XM_017320881.1	2900026A02Rik
XM_006534939.2	2900026A02Rik
XR_383605.3	2900040C04Rik
NR_015489.2	2900041M22Rik
NR_015605.1	2900052N01Rik
NR_045177.1	2900055J20Rik
NR_045365.1	2900057B20Rik
NR_027901.1	2900060B14Rik
XR_869288.2	2900060L22Rik
XR_869289.2	2900060L22Rik
XR_869290.2	2900060L22Rik
NR_045299.1	2900076A07Rik
NR_033433.1	2900079G21Rik
NR_033431.1	2900079G21Rik
NR_015468.1	2900079G21Rik
NR_033432.1	2900079G21Rik
XR_868680.2	2900089D17Rik
XR_868681.2	2900089D17Rik
XR_868682.2	2900089D17Rik
XR_868683.2	2900089D17Rik
NR_027891.1	2900092D14Rik
NR_024329.1	2900097C17Rik
NR_033215.1	3000002C10Rik
NR_045451.1	3010001F23Rik
NR_045452.1	3010001F23Rik
XR_001785426.1	3010003L21Rik
NR_144294.1	3010003L21Rik
NR_045907.1	3100003L05Rik
XR_001780126.1	3110004A20Rik
NR_045466.1	3110009F21Rik
XR_001778330.1	3110009M11Rik
NR_045908.1	3110015C05Rik
NR_030776.1	3110021A11Rik
NR_040725.2	3110039I08Rik
NR_131929.1	3110039I08Rik
NR_131928.1	3110039I08Rik
NR_015483.3	3110039I08Rik
NR_131931.1	3110039I08Rik
NR_131930.1	3110039I08Rik
NR_026733.1	3110039M20Rik
XM_993996.5	3110040M04Rik
NR_040438.1	3110045C21Rik
XR_872537.2	3110053B16Rik
NR_045055.1	3110056K07Rik
NR_045056.1	3110056K07Rik
XM_017319868.1	3110067G11Rik
NR_027974.1	3110070M22Rik
NM_001256263.1	3110082J24Rik
XR_874656.2	3110083C13Rik
XR_001781268.1	3110083C13Rik
NR_030712.1	3110099E03Rik
NR_045888.2	3200001D21Rik
XR_381830.2	3300002A11Rik
NM_027017.1	3300002I08Rik
XM_006500134.3	3300002I08Rik
XM_011239763.2	3300002I08Rik
XM_011239764.2	3300002I08Rik
XM_011239765.2	3300002I08Rik
NR_126426.1	3300002P13Rik
NR_045081.1	3300005D01Rik
NR_045079.1	3300005D01Rik
NR_045080.1	3300005D01Rik
NR_040281.1	3632454L22Rik
NR_040282.1	3632454L22Rik
NR_040283.1	3632454L22Rik
NM_011725.4	3830403N18Rik/Xlr
NM_001291748.1	3830403N18Rik/Xlr
NM_001291747.1	3830403N18Rik/Xlr
XM_011249649.2	3830403N18Rik/Xlr
XM_011249650.1	3830403N18Rik/Xlr
XM_011249651.2	3830403N18Rik/Xlr
XM_011247676.1	3830403N18Rik/Xlr
XM_011247677.1	3830403N18Rik/Xlr
NM_027510.2	3830403N18Rik/Xlr
NR_015471.1	3830408C21Rik
NM_027512.2	3830417A13Rik
NR_126486.1	3830432H09Rik
NR_135302.1	3930402G23Rik
NR_030715.2	3930402G23Rik
XM_011247272.2	4430402I18Rik
XR_877677.2	4430402I18Rik
XR_877681.2	4430402I18Rik
XR_001782595.1	4430402I18Rik
XR_001782596.1	4430402I18Rik
XM_011247274.2	4430402I18Rik
XM_006527158.3	4430402I18Rik
XM_017318242.1	4430402I18Rik
XM_006527162.3	4430402I18Rik
NM_198651.2	4430402I18Rik
NR_110333.1	4631405J19Rik
XR_373911.1	4631405K08Rik
XR_865911.1	4631405K08Rik
XR_865912.1	4631405K08Rik
NR_130957.1	4632404H12Rik
NR_027985.1	4632415L05Rik
NR_015510.1	4632427E13Rik
NR_033631.1	4632428C04Rik
XR_388836.1	4732414G09Rik
XR_389986.1	4732414G09Rik
NR_015615.1	4732416N19Rik
XR_388172.3	4732419C18Rik
XR_879331.2	4732419C18Rik
XR_388171.3	4732419C18Rik
XR_001778710.1	4732419C18Rik
XR_001778711.1	4732419C18Rik
XR_001778712.1	4732419C18Rik
XR_388175.3	4732419C18Rik
XR_388177.3	4732419C18Rik
XR_388178.3	4732419C18Rik
XR_001778713.1	4732419C18Rik
XR_388180.3	4732419C18Rik
XR_001778783.1	4732440D04Rik
XR_380952.1	4732465J04Rik
NR_015569.3	4732471J01Rik
NR_073027.1	4732471J01Rik
NR_073028.1	4732471J01Rik
NR_040276.1	4732490B19Rik
NR_045290.1	4732491K20Rik
NR_131095.1	4831407H17Rik
XR_879086.2	4831440D22Rik
NR_030700.1	4831440E17Rik
NR_102285.1	4833411C07Rik
NR_045954.1	4833412C05Rik
NR_126430.1	4833415N18Rik
NR_045187.1	4833417C18Rik
NR_015506.2	4833418N02Rik
NR_040328.1	4833419F23Rik
NR_028313.1	4833422C13Rik
NR_015501.1	4833422C13Rik
NR_028314.1	4833422C13Rik
NR_130160.1	4833422M21Rik
NM_001081664.2	4833423E24Rik
NR_045459.1	4833427F10Rik
NR_040732.1	4833428L15Rik
XR_877896.2	4833438C02Rik
XR_876673.2	4833447I15Rik
XR_876675.2	4833447I15Rik
XR_876674.2	4833447I15Rik
XR_876676.2	4833447I15Rik
XR_876677.2	4833447I15Rik
NM_001009544.2	4921501E09Rik
NR_102341.1	4921504A21Rik
NR_102342.1	4921504A21Rik
NM_027600.4	4921504E06Rik
XR_381951.3	4921507G05Rik
NR_045802.1	4921508D12Rik
NM_198655.2	4921509C19Rik (includes others)
NM_001097977.1	4921509C19Rik (includes others)
XM_006499818.2	4921509C19Rik (includes others)
XM_006499819.3	4921509C19Rik (includes others)
XM_006499820.2	4921509C19Rik (includes others)
XM_006499822.3	4921509C19Rik (includes others)
XM_006499823.2	4921509C19Rik (includes others)
XR_374484.3	4921509C19Rik (includes others)
XR_374485.3	4921509C19Rik (includes others)
XM_355352.8	4921509C19Rik (includes others)
XM_006500521.3	4921509C19Rik (includes others)
XM_006500522.3	4921509C19Rik (includes others)
NR_045501.1	4921509O07Rik
NR_045502.1	4921511C10Rik
NR_003646.1	4921511C20Rik
NR_045829.1	4921511I17Rik
XR_105032.4	4921513H07Rik
NR_038000.1	4921513I03Rik
NR_038003.1	4921513I03Rik
NR_045711.1	4921515E04Rik
XR_384906.3	4921517D16Rik
XR_384907.3	4921517D16Rik
XR_876117.2	4921517D16Rik
XR_001781913.1	4921517D16Rik
NM_183290.2	4921517D22Rik
XM_006517375.2	4921517D22Rik
NR_131110.1	4921518K17Rik
NM_027598.1	4921524L21Rik
XM_006526244.1	4921524L21Rik
XM_006526245.2	4921524L21Rik
XM_011247002.1	4921524L21Rik
XM_011247003.1	4921524L21Rik
NR_045061.1	4921525O09Rik
XM_006511606.3	4921528I07Rik (includes others)
XM_006512407.2	4921528I07Rik (includes others)
XM_006512408.3	4921528I07Rik (includes others)
XM_017313732.1	4921528I07Rik (includes others)
XM_006512409.2	4921528I07Rik (includes others)
XM_486266.4	4921528I07Rik (includes others)
XM_017313733.1	4921528I07Rik (includes others)
XM_017313734.1	4921528I07Rik (includes others)
XM_017313735.1	4921528I07Rik (includes others)
XM_006512410.3	4921528I07Rik (includes others)
XM_006512412.1	4921528I07Rik (includes others)
XM_017313736.1	4921528I07Rik (includes others)
XR_871313.1	4921528I07Rik (includes others)
NR_110484.1	4921529L05Rik
XM_006519396.1	4921530L21Rik
XM_017316130.1	4921530L21Rik
NM_025733.2	4921530L21Rik
NR_033782.1	4921531C22Rik
NR_045361.1	4921531P14Rik
NR_033607.1	4921533I20Rik
NR_110443.1	4921534H16Rik
NM_027612.1	4921539E11Rik
NM_001163494.1	4921539E11Rik
XM_006503395.1	4921539E11Rik
XM_017320385.1	4921539E11Rik
XM_006503396.2	4921539E11Rik
XM_006503397.1	4921539E11Rik
NM_199034.3	4922502D21Rik
XM_006506353.3	4922502D21Rik
XM_006506354.3	4922502D21Rik
XM_006506355.3	4922502D21Rik
NR_046187.1	4922502H24Rik
NR_045149.1	4922502N22Rik
NR_045349.1	4930401C15Rik
XM_011248250.2	4930401G09Rik
XR_878702.1	4930401G09Rik
XR_878703.1	4930401G09Rik
NR_045942.1	4930401O10Rik
NR_045957.1	4930401O12Rik
XR_001781666.1	4930402D18Rik
NM_001080709.2	4930402F06Rik
NM_001272040.1	4930402F06Rik
XM_006498395.2	4930402F06Rik
NR_045940.1	4930402F11Rik
NM_001270700.1	4930402K13Rik
XR_872389.2	4930403D09Rik
NR_040495.1	4930404A05Rik
NR_045941.1	4930404H11Rik
XR_866870.1	4930404H24Rik
XR_375139.3	4930404H24Rik
XR_001783517.1	4930404H24Rik
NR_028368.1	4930404I05Rik
XR_378090.2	4930404I20Rik
XR_383778.3	4930404K13Rik
NR_046307.1	4930405A10Rik
NR_040505.1	4930405A21Rik
XR_876112.2	4930405D01Rik
XR_876111.2	4930405D01Rik
XR_876113.2	4930405D01Rik
XR_001781883.1	4930405D01Rik
NR_045956.1	4930405D11Rik
NR_045350.1	4930405J17Rik
NR_110478.1	4930405L22Rik
NR_130176.1	4930405O22Rik
NR_040543.1	4930406D18Rik
NR_131071.1	4930407G08Rik
XR_378126.2	4930407I02Rik
XR_869574.1	4930407I02Rik
XR_869575.1	4930407I02Rik
NM_001166475.1	4930407I10Rik
NR_131070.1	4930407I19Rik
NR_040631.1	4930412B13Rik
NR_030693.1	4930412C18Rik
XR_389622.1	4930412E21Rik
XR_001778558.1	4930412F12Rik
XR_001784296.1	4930412L05Rik
XR_001784297.1	4930412L05Rik
XR_390567.3	4930412L05Rik
XR_001784298.1	4930412L05Rik
NR_024257.1	4930412O13Rik
NR_040694.1	4930413E15Rik
NR_045883.2	4930413F20Rik
NR_045614.1	4930413G21Rik
NR_045759.1	4930413M19Rik
XR_875912.2	4930414F18Rik
NR_040294.1	4930414N06Rik
NM_001033880.3	4930415L06Rik
NM_001201322.1	4930415O20Rik
XR_866683.2	4930417H01Rik
XR_866684.2	4930417H01Rik
XR_866686.2	4930417H01Rik
XR_866685.1	4930417H01Rik
XR_866688.2	4930417H01Rik
XR_866689.2	4930417H01Rik
XR_866687.1	4930417H01Rik
XR_866690.1	4930417H01Rik
XR_866691.2	4930417H01Rik
NR_015527.1	4930417O13Rik
NR_045806.1	4930417O22Rik
NR_040595.1	4930419G24Rik
XR_376915.2	4930421P07Rik
XR_380819.2	4930423D24Rik
NR_038183.1	4930423M02Rik
NR_038182.1	4930425K10Rik
NR_126088.1	4930425L21Rik
NR_040545.1	4930425O10Rik
NM_001271580.1	4930426D05Rik
XM_011247014.2	4930426D05Rik
XR_105498.4	4930426I24Rik
NR_024323.1	4930426L09Rik
NR_130991.1	4930428D20Rik
NR_045943.1	4930428E07Rik
NR_040730.1	4930428G15Rik
XR_383257.3	4930428N03Rik
NR_045871.1	4930428O21Rik
NR_027966.1	4930429B21Rik
NR_040699.1	4930429D17Rik
NR_033463.1	4930429F11Rik
NR_040734.1	4930429F24Rik
XR_001779302.1	4930429P21Rik
XR_379819.3	4930429P21Rik
XR_001779303.1	4930429P21Rik
XR_001779304.1	4930429P21Rik
NM_026248.3	4930430A15Rik
XM_006500082.2	4930430A15Rik
XR_390362.2	4930430E12Rik
NR_045186.1	4930430F21Rik
NR_040729.1	4930430J02Rik
XR_380295.1	4930431F10Rik
NR_073013.1	4930431F12Rik
NR_045059.1	4930431P03Rik
XM_017316332.1	4930431P22Rik
XR_383615.2	4930431P22Rik
XR_383616.1	4930431P22Rik
XR_383617.2	4930431P22Rik
XR_383618.2	4930431P22Rik
XR_383619.2	4930431P22Rik
XR_874836.2	4930431P22Rik
XR_001778327.1	4930432E11Rik/4932431P20Rik
XR_001778328.1	4930432E11Rik/4932431P20Rik
NR_045953.1	4930432J09Rik
XR_389300.3	4930432L08Rik
XR_001784884.1	4930432L08Rik
NM_001033814.1	4930432M17Rik
XR_380883.2	4930432O09Rik
NR_040544.1	4930433B08Rik
NM_207248.3	4930433I11Rik
NR_027988.1	4930433N12Rik
XR_878373.2	4930434B07Rik
XR_878374.1	4930434B07Rik
NR_046274.1	4930434J06Rik
XR_382939.1	4930435F18Rik
XR_001784788.1	4930437M23Rik
XR_001784789.1	4930437M23Rik
XR_001784790.1	4930437M23Rik
XR_001784791.1	4930437M23Rik
XR_868271.1	4930437M23Rik
XR_868272.1	4930437M23Rik
XR_001784792.1	4930437M23Rik
XR_001784793.1	4930437M23Rik
XR_868273.1	4930437M23Rik
XR_868274.1	4930437M23Rik
XM_001477470.6	4930438A08Rik
XM_017314866.1	4930438A08Rik
XM_003689172.5	4930438A08Rik
XM_017318934.1	4930438A08Rik
NR_045961.1	4930438E09Rik
XR_001778882.1	4930439A04Rik
XR_865354.2	4930439A04Rik
XM_017313158.1	4930439D14Rik
NR_040473.1	4930440C22Rik
NR_108098.1	4930440I19Rik
NR_130995.1	4930441H08Rik
NR_040501.1	4930441J16Rik
XR_877968.1	4930442E04Rik
XR_877969.1	4930442E04Rik
NR_040747.1	4930442J19Rik
NR_015596.1	4930442L01Rik
NR_040504.1	4930443O20Rik
XR_001778917.1	4930444A19Rik
XR_001778918.1	4930444A19Rik
XR_865423.1	4930444A19Rik
XR_001778920.1	4930444A19Rik
XR_865425.1	4930444A19Rik
NR_102728.1	4930444F02Rik
NR_038034.1	4930444F02Rik
NR_038035.1	4930444F02Rik
NR_045660.1	4930444M15Rik
XR_383864.3	4930445E18Rik
XR_875075.2	4930445E18Rik
XR_875076.2	4930445E18Rik
XR_875077.2	4930445E18Rik
XR_875078.2	4930445E18Rik
XR_875079.2	4930445E18Rik
NR_125720.1	4930445N18Rik
NM_029113.1	4930447A16Rik
XM_017316774.1	4930447A16Rik
NR_126078.1	4930447F24Rik
NR_126077.1	4930447F24Rik
NR_045959.1	4930447J18Rik
NR_046184.1	4930447K03Rik
NR_126563.1	4930447M23Rik
NR_045168.1	4930447N08Rik
NR_045960.1	4930448C13Rik
NR_046032.1	4930448F12Rik
NR_040700.1	4930448H16Rik
NR_040475.1	4930448I06Rik
NR_040696.1	4930448I18Rik
NR_004448.2	4930448K20Rik
XR_105727.3	4930449C09Rik
NR_045921.1	4930449E01Rik
NR_045319.1	4930449E18Rik
XR_382470.1	4930451E10Rik
NM_001271586.1	4930451G09Rik
NR_073370.1	4930451G09Rik
NR_045433.1	4930452A19Rik
NR_045060.1	4930452G13Rik
NR_040629.1	4930452N14Rik
NM_001252013.1	4930453H23Rik
XM_006527553.2	4930453H23Rik
NR_073360.1	4930453L07Rik
NR_045968.1	4930455B14Rik
NR_045352.1	4930455C13Rik
NR_045381.1	4930455D15Rik
NR_040570.1	4930455F16Rik
NR_040571.1	4930455F16Rik
NR_040572.1	4930455F16Rik
NR_131014.1	4930455G09Rik
NR_040596.1	4930455H04Rik
NR_045469.1	4930455J16Rik
NR_045887.1	4930456L15Rik
XR_880514.1	4930458A03Rik
NR_110448.1	4930459C07Rik
XR_375859.2	4930459I23Rik
XR_375860.2	4930459I23Rik
XR_375861.2	4930459I23Rik
NR_046190.1	4930459L07Rik
XR_384910.1	4930461C15Rik
XR_384911.1	4930461C15Rik
XR_876121.1	4930461C15Rik
XR_384912.1	4930461C15Rik
NR_040736.1	4930461G14Rik
NR_108059.1	4930463O16Rik
NR_027978.1	4930465K10Rik
NR_045973.1	4930465M20Rik
NR_045981.1	4930467D21Rik
NM_001039553.2	4930467E23Rik (includes others)
NM_001177408.1	4930467E23Rik (includes others)
NM_001270553.1	4930467E23Rik (includes others)
NM_001324526.1	4930467E23Rik (includes others)
XR_001778382.1	4930467E23Rik (includes others)
XM_011242034.2	4930467E23Rik (includes others)
XM_017312928.1	4930467E23Rik (includes others)
XM_017312932.1	4930467E23Rik (includes others)
XM_017312933.1	4930467E23Rik (includes others)
XM_017312934.1	4930467E23Rik (includes others)
XM_017312935.1	4930467E23Rik (includes others)
XM_017312936.1	4930467E23Rik (includes others)
XM_017313037.1	4930467E23Rik (includes others)
XM_001475988.5	4930467E23Rik (includes others)
XM_977914.6	4930467E23Rik (includes others)
XR_870489.2	4930467E23Rik (includes others)
XM_011242345.2	4930467E23Rik (includes others)
XM_011242348.2	4930467E23Rik (includes others)
XM_017313040.1	4930467E23Rik (includes others)
XM_006509824.3	4930467E23Rik (includes others)
XM_017313049.1	4930467E23Rik (includes others)
XR_873987.1	4930467J12Rik
NR_045353.1	4930467K11Rik
XR_001780186.1	4930469K13Rik
XR_001780187.1	4930469K13Rik
XR_001780188.1	4930469K13Rik
NR_045764.1	4930470H14Rik
NR_126087.1	4930470O06Rik
NR_027825.1	4930470P17Rik
NR_046192.1	4930471C04Rik
NR_015571.1	4930471G03Rik
XR_382319.1	4930471G24Rik
NR_045460.1	4930471L23Rik
NR_045980.1	4930471M09Rik
NR_040348.1	4930473A02Rik
XR_001780661.1	4930473H19Rik
XR_381804.3	4930473H19Rik
NR_045356.1	4930473O22Rik
