"","csde_values.average_csde","input_values.average_input"
"3010003L21Rik",66.0615803799575,89.1302479418769
"3100003L05Rik",0.90202212056258,0.831019670936472
"3110004A20Rik",0,1.14720954487891
"3110009F21Rik",0.309329649175521,1.20956213195503
"3110009M11Rik",0.537272600493481,1.73746397017163
"3110015C05Rik",5.07002383088407,13.456512172315
"3110021A11Rik",23.0649918177361,36.8422287587968
"3110039I08Rik",561.934804518628,2850.35592942263
"3110039M20Rik",41.1456404966654,159.878374685407
"3110040M04Rik",2.40972012599421,0.640540573765264
"3110045C21Rik",2.44056179531283,8.65666293153193
"3110053B16Rik",22.2607799563752,26.6103300467577
"3110056K07Rik",25.5212893579121,156.643942925594
"3110067G11Rik",5.48347943678978,14.0451617202092
"3110070M22Rik",32.5173326842058,39.1858940303343
"3110082J24Rik",21.8194332375513,23.170908621465
"3110083C13Rik",15.0382528486804,37.6243621704833
"3110099E03Rik",4.03192071729745,25.5808036265949
"3200001D21Rik",11.2135016877209,37.1463854712361
"3300002A11Rik",10.0796854015542,28.7619754074981
"3300002I08Rik",88.7745108609478,59.1526531299328
"3300002P13Rik",55.2178672597593,41.4173088556303
"3300005D01Rik",0,0
"3632454L22Rik",19.695082678076,106.757385975983
"3830403N18Rik/Xlr",3.51327912232334,10.9141464788368
"3830408C21Rik",43.0588833659958,144.827109228483
"3830417A13Rik",0,0.159675273482978
"3830432H09Rik",14.8126807829752,32.3519338475187
"3930402G23Rik",8.02635616961874,9.29260294141109
"4430402I18Rik",38.5726725169087,70.3861605883088
"4631405J19Rik",7.82324147475871,7.06674982939238
"4631405K08Rik",0.493599073271435,0.841940216988189
"4632404H12Rik",114.289782096423,296.244587491053
"4632415L05Rik",381.448283624323,654.472726370867
"4632427E13Rik",89.482200097055,224.714092008603
"4632428C04Rik",1.69335171763606,2.43424237728829
"4732414G09Rik",11.6188547370214,36.1516844306584
"4732416N19Rik",3.64925760501451,0.351963945927092
"4732419C18Rik",51.2547533276986,207.467055533199
"4732440D04Rik",80.6802557225553,408.355548503738
"4732465J04Rik",0,0.475865147425412
"4732471J01Rik",97.713484508511,153.257109261098
"4732490B19Rik",1.69320449933801,4.22104096391048
"4732491K20Rik",42.6081247939074,73.3461831554096
"4831407H17Rik",0,0
"4831440D22Rik",7.39496351266867,29.3906761957163
"4831440E17Rik",42.9307583085919,139.192593320428
"4833411C07Rik",0,0.167836099363374
"4833412C05Rik",0.309329649175521,3.53653558771971
"4833415N18Rik",3.92702562901373,10.716203332713
"4833417C18Rik",14.3006984449319,52.6757269251091
"4833418N02Rik",17.5038494699596,33.3654812084657
"4833419F23Rik",1.07454520098696,1.12140587404755
"4833422C13Rik",53.4600873230625,170.684988174164
"4833422M21Rik",3.11464096455745,7.09887484627078
"4833423E24Rik",0.154664824587761,1.14220939202203
"4833427F10Rik",11.0844157767603,38.2154309578712
"4833428L15Rik",2.97783439580631,7.71677242222821
"4833438C02Rik",36.1497367125275,30.6073583361628
"4833447I15Rik",11.994779761293,17.7989851734142
"4921501E09Rik",0,0
"4921504A21Rik",23.1041522260643,93.9002071237988
"4921504E06Rik",0,0
"4921507G05Rik",0,0.480865300282286
"4921508D12Rik",0.537272600493481,0.159675273482978
"4921509C19Rik",0.642312200883623,1.67008921127667
"4921509O07Rik",0,0.484025973305807
"4921511C10Rik",6.6248731185026,29.0465585512053
"4921511C20Rik",0,0
"4921511I17Rik",5.33409152903283,44.8363702241139
"4921513H07Rik",0.537272600493481,3.99107893052746
"4921513I03Rik",4.13878328413674,14.9980301174998
"4921515E04Rik",27.3269972627691,129.9381801363
"4921517D16Rik",10.4468969248941,29.133305619139
"4921517D22Rik",0,0.55160298853827
"4921518K17Rik",15.6707762540924,70.9972626438577
"4921524L21Rik",18.5124760620108,47.3759557415518
"4921525O09Rik",0.45101106028129,0.660022898549577
"4921528I07Rik",1.26240802101656,6.1344733883133
"4921529L05Rik",0.927995292099305,5.73208250793555
"4921530L21Rik",0,0.158961645041474
"4921531C22Rik",46.5904599927432,84.0746610626498
"4921531P14Rik",0,0
"4921533I20Rik",0,0
"4921534H16Rik",14.7704276559188,100.353483272051
"4921539E11Rik",3.48324338722553,2.00555692508095
"4922502D21Rik",0,0
"4922502H24Rik",0,0
"4922502N22Rik",0,0.785733675320802
"4930401C15Rik",0,0.167836099363374
"4930401G09Rik",0.463994473763282,1.69804841353665
"4930401O10Rik",0,0.167836099363374
"4930401O12Rik",0,0
"4930402D18Rik",0,0
"4930402F06Rik",0,0.301989826177655
"4930402F11Rik",0,0
"4930402K13Rik",0,0
"4930403D09Rik",0,0
"4930404A05Rik",0,0
"4930404H11Rik",0.45101106028129,0.32435069982283
"4930404H24Rik",23.6843519015864,52.0709232542991
"4930404I05Rik",2.59522661990059,17.1653526595862
"4930404I20Rik",0.154664824587761,0
"4930404K13Rik",0.760340709456812,7.92173369132686
"4930405A10Rik",0,0
"4930405A21Rik",8.51517889983996,26.4795338188292
"4930405D01Rik",0,0
"4930405D11Rik",0,0.159675273482978
"4930405J17Rik",0,0.663183571573099
"4930405L22Rik",0,0
"4930405O22Rik",2.26803871488844,20.9413322997595
"4930406D18Rik",0,0
"4930407G08Rik",0,0
"4930407I02Rik",1.17738047359557,4.22207489860005
"4930407I10Rik",0,0
"4930407I19Rik",0,0.156514600459456
"4930412B13Rik",0,0.159675273482978
"4930412C18Rik",3.57863543832073,7.53261467110405
"4930412E21Rik",0,0
"4930412F12Rik",31.3135700443809,57.6884412089913
"4930412L05Rik",13.5738835772646,46.3706114475108
"4930412O13Rik",4.10292462533222,21.6101720263744
"4930413E15Rik",0,0.479025820448933
"4930413F20Rik",8.64882604841318,17.4148002380793
"4930413G21Rik",383.935806679575,210.884181296011
"4930413M19Rik",0,0
"4930414F18Rik",0.45101106028129,0
"4930414N06Rik",2.99982495959568,8.90997603890735
"4930415L06Rik",0,0
"4930415O20Rik",5.17259498396455,3.3542173164289
"4930417H01Rik",1.05913782512706,1.80507601493603
"4930417O13Rik",0,0.632379747884868
"4930417O22Rik",0.454282284642191,0.512677271133521
"4930419G24Rik",1.81702765460715,6.46333442536239
"4930421P07Rik",0,0
"4930423D24Rik",0,0
"4930423M02Rik",0,0.159675273482978
"4930425K10Rik",0,0
"4930425L21Rik",0,0.655022745692703
"4930425O10Rik",1.50259105248619,4.67494886943116
"4930426D05Rik",4.11087182289197,3.72929527518773
"4930426I24Rik",6.32041831168171,4.9899347008273
"4930426L09Rik",5.07473865565939,7.25906840639694
"4930428D20Rik",0,0
"4930428E07Rik",0,0.660022898549577
"4930428G15Rik",0.605675884869051,1.4407564210135
"4930428N03Rik",1.47608393891012,4.22949376923156
"4930428O21Rik",0,0
"4930429B21Rik",22.2629950086998,29.4826597476931
"4930429D17Rik",0.154664824587761,0.979373445515532
"4930429F11Rik",0,0
"4930429F24Rik",3.37830042754865,6.50362026812119
"4930429P21Rik",5.75325879404239,9.42950803499874
"4930430A15Rik",0,0
"4930430E12Rik",0,0.167836099363374
"4930430F21Rik",0,0.671344397453494
"4930430J02Rik",1.53366483239562,1.48604241662918
"4930431F10Rik",100.087173691619,214.468117681227
"4930431F12Rik",26.507534856693,64.7041070362983
"4930431P03Rik",1.14294848536253,3.08963478414918
"4930431P22Rik",2.88869696708259,3.01485867921272
"4930432E11Rik/4932431P20Rik",2.37790475522868,2.30000034892391
"4930432J09Rik",33.1336664729553,107.770313364631
"4930432L08Rik",1.3306014561715,1.63237971078045
"4930432M17Rik",0,0
"4930432O09Rik",0.605675884869051,1.13404856614164
"4930433B08Rik",0,0
"4930433I11Rik",0,0
"4930433N12Rik",6.62974796085723,15.8203109840971
"4930434B07Rik",1.06955984338184,1.13758158414155
"4930434J06Rik",0,0.156514600459456
"4930435F18Rik",679.012240188616,1534.14362300084
"4930437M23Rik",0,0
"4930438A08Rik",0,0.167298009570939
"4930438E09Rik",0,0.327511372846351
"4930439A04Rik",19.004344462934,76.3088293619212
"4930439D14Rik",50.7144685365429,52.9887518413662
"4930440C22Rik",0,0
"4930440I19Rik",0,0.159675273482978
"4930441H08Rik",0.154664824587761,1.28424182055405
"4930441J16Rik",0,0
"4930442E04Rik",6.9710156372598,4.48280883346643
"4930442J19Rik",0,0
"4930442L01Rik",0,0.316189873942434
"4930443O20Rik",2.90455626907611,11.1960445132434
"4930444A19Rik",1.78532214198571,22.9233453168136
"4930444F02Rik",2.05574771402341,2.87066452237664
"4930444M15Rik",3.34258391587541,3.23350669251455
"4930445E18Rik",4.5536616839939,16.9007847413776
"4930445N18Rik",0,0.646861919812307
"4930447A16Rik",1.27651087509749,2.67372162091664
"4930447F24Rik",16.4624601143912,24.4412599619052
"4930447J18Rik",0,0
"4930447K03Rik",0,2.54271398612205
"4930447M23Rik",10.7537645707988,45.5915089639955
"4930447N08Rik",0.45101106028129,5.52433211229388
"4930448C13Rik",0,0
"4930448F12Rik",0,0
"4930448H16Rik",0,0.319350546965956
"4930448I06Rik",2.19963543051287,13.5974949615351
"4930448I18Rik",0,0
"4930448K20Rik",1.78435466155877,4.6805844595751
"4930449C09Rik",0,0
"4930449E01Rik",0,0.469543801378368
"4930449E18Rik",0.154664824587761,2.27177609194998
"4930451E10Rik",1.68022108585601,1.59411034844944
"4930451G09Rik",81.608180199868,66.666488492991
"4930452A19Rik",0,0
"4930452G13Rik",0.90202212056258,2.43461203845648
"4930452N14Rik",0.625545567478588,1.95852068819648
"4930453H23Rik",0,0.584034207820359
"4930453L07Rik",2.17713263552124,11.8022042893882
"4930455B14Rik",0,0
"4930455C13Rik",12.2466541096951,34.8252201379246
"4930455D15Rik",0,0.167836099363374
"4930455F16Rik",0,0.163466636385348
"4930455G09Rik",2.90455626907611,3.1795415843753
"4930455H04Rik",1.50254762245828,7.0889049667898
"4930455J16Rik",0,0
"4930456L15Rik",0,0
"4930458A03Rik",0,0
"4930459C07Rik",0,0
"4930459I23Rik",0,0
"4930459L07Rik",0,0.167836099363374
"4930461C15Rik",0.335599137814445,1.415887950989
"4930461G14Rik",0.605675884869051,0.79705517422472
"4930463O16Rik",3.76901677458173,5.99430891062721
"4930465K10Rik",1.35303318084387,12.6602680864289
"4930465M20Rik",0.309329649175521,0.480865300282286
"4930467D21Rik",1.22921002557472,4.99361366049401
"4930467E23Rik",56.1527013892667,143.525040363022
"4930467J12Rik",0,0
"4930467K11Rik",0,0.159675273482978
"4930469K13Rik",0.215045609168083,0.249259456790709
"4930470H14Rik",2264.96948986833,6239.95942347525
"4930470O06Rik",0,0
"4930470P17Rik",0,1.62807484516119
"4930471C04Rik",2.90455626907611,6.94419972564468
"4930471G03Rik",3.43695402721496,9.05210329780179
"4930471G24Rik",0,0.167836099363374
"4930471L23Rik",0,3.59814323509617
"4930471M09Rik",0.154664824587761,4.17391548846146
"4930473A02Rik",21.3102675348617,39.9810767391874
"4930473H19Rik",17.1995449017036,60.3675989649728
"4930473O22Rik",0,0
"4930474G06Rik",15.6574540539843,61.9091332893318
"4930474H20Rik",1.43929472105606,2.74265396253651
"4930474M22Rik",0,0.159675273482978
"4930474N05Rik",0,0
"4930474N09Rik",2.35430025510063,2.9299595106662
"4930477N07Rik",0,0.159021876443878
"4930478L05Rik",5.74558409613127,28.0063803648603
"4930478P22Rik",0,0
"4930479D17Rik",1.29761330995029,2.89283434093093
"4930479H17Rik",21.2605720168502,30.3616022479373
"4930480E11Rik",0,0
"4930480G23Rik",0,0.156514600459456
"4930480K15Rik",12.3351330270754,111.448645236814
"4930480K23Rik",66.1352660734263,95.1412324200429
"4930480M12Rik",0.154664824587761,0.319653472220631
"4930481A15Rik",13.6066886336817,19.2785911614099
"4930482G09Rik",0,4.29011288073774
"4930483J18Rik",2.3792229231801,4.70710968988285
"4930483K19Rik",11.9031538999297,14.6442361429665
"4930483O08Rik",1.29761330995029,2.59112663891593
"4930484H19Rik",0.45101106028129,2.27809743799702
"4930486F22Rik",2.51383992204302,4.06584755664119
"4930486I03Rik",0,0.159675273482978
"4930486L24Rik",0.309329649175521,0.792055021367846
"4930487D11Rik",0,0
"4930487H11Rik",9.01488988527648,39.5972000533683
"4930488B22Rik",0,0.316189873942434
"4930500A05Rik",15.680709651348,35.3474601005546
"4930500F04Rik",0,0
"4930500G05Rik",0.45101106028129,0.655022745692703
"4930500H12Rik",0.505440542587866,1.58194187617856
"4930500L23Rik",0,0.487186646329329
"4930502A04Rik",0.45101106028129,0.32435069982283
"4930502C15Rik",15.5219382848024,75.2513472248076
"4930502E09Rik",2.68148816011278,13.3748908474855
"4930502E18Rik",3.08284227720677,15.7387481672931
"4930503B20Rik",0.941967536762477,2.8641892154405
"4930503E24Rik",0,0
"4930503F20Rik",0,0
"4930503H13Rik",0.537272600493481,0
"4930503O07Rik",0,0
"4930504C09Rik",1.23277809392636,4.55737694315221
"4930504O13Rik",0,0
"4930505G20Rik",0,0.811537346152159
"4930505K13Rik",0,0
"4930505K14Rik",0,0
"4930505N22Rik",26.4619308589535,44.0624515558499
"4930505O20Rik",0,0
"4930506A18Rik",30.26080214881,67.1788030123331
"4930506C21Rik",8.77643073316494,26.1197704777219
"4930507D05Rik",5.37629160911986,15.2837251481722
"4930507D10Rik",0,0
"4930509E16Rik",4.65318063930769,13.9347858039434
"4930509J09Rik",7.90278306923256,52.7434592494812
"4930509K18Rik",0,0.335672198726747
"4930511A02Rik",0,0.968051946611615
"4930511A08Rik",0,0.484025973305807
"4930511E03Rik",0,0.159675273482978
"4930511M06Rik",473.965908147237,1814.74087654725
"4930512B01Rik",2.19233789844678,34.7466560774995
"4930512H18Rik",0,0
"4930512J16Rik",0.773324122938803,1.65137330931856
"4930512M02Rik",53.8830818132353,140.65868598153
"4930513D17Rik",1.07454520098696,1.59227086861609
"4930513L16Rik",0.154664824587761,3.21402436773024
"4930513N10Rik",59.9552118477026,60.0979528956044
"4930513O06Rik",0,0
"4930515B02Rik",0,0
"4930515G01Rik",18.7281846531797,38.144466131266
"4930515G16Rik",0,0.335672198726747
"4930515L03Rik",0,0.32435069982283
"4930515L19Rik",0,0
"4930517E11Rik",2.53493190665238,8.32966984532877
"4930517G24Rik",1.1125316228877,1.07143715565636
"4930517M08Rik",0,0
"4930518J21Rik",0,0.156514600459456
"4930518P08Rik",0,0.159675273482978
"4930519D14Rik",0,0.167836099363374
"4930519F09Rik",32.6979248475809,144.19149547678
"4930519F16Rik",0.819795119929658,4.71340756628221
"4930519F24Rik",0,0.156514600459456
"4930519G04Rik",2.52974817295198,8.24886420314756
"4930519H02Rik",2.70258014472213,6.34518547514129
"4930519K11Rik",1.91627260830134,1.92978254717619
"4930520O04Rik",13.4832682595871,22.0814119945188
"4930520P13Rik",0.309329649175521,2.24913309414214
"4930521E06Rik",0,0.948569621827302
"4930521O11Rik",197.139884835282,491.409299747357
"4930521O17Rik",0,0
"4930522L14Rik",42.6156097099606,123.097821408438
"4930522O17Rik",0,0
"4930522P08Rik",10.1269967013204,14.4233675752527
"4930523O13Rik",0,0
"4930524B17Rik",9.09951031190677,48.664166094199
"4930524C18Rik",0,0.32435069982283
"4930524O05Rik",0,0.708035237945049
"4930524O08Rik",0.605675884869051,5.86991932704615
"4930525C09Rik",0.411285947181244,0.722696128714677
"4930525D18Rik",0,0
"4930525G20Rik",46.9040837848922,31.6390739440985
"4930526F13Rik",0,0.475865147425412
"4930526H09Rik",0,0.156514600459456
"4930526I15Rik",120.04173330856,124.272195909382
"4930526L06Rik",3.81956180312068,10.3509997272144
"4930527F14Rik",0,0
"4930527G23Rik",0,0
"4930528A17Rik",18.6134842979216,82.7482009244253
"4930528D03Rik",11.7966315461888,62.7774883506733
"4930528G23Rik",0.154664824587761,0.167836099363374
"4930528H21Rik",0,0.156514600459456
"4930528P14Rik",0.463994473763282,0
"4930529C04Rik",1.84564815321758,6.38934537388034
"4930529K09Rik",0.537272600493481,0.159675273482978
"4930529L06Rik",0,0
"4930529N20Rik",0,0
"4930532I03Rik",10.6256844862623,65.9156423676544
"4930532M18Rik",0,0
"4930533B01Rik",0,1.60227117432984
"4930533I22Rik",1.72058063188981,4.21620671315208
"4930533K18Rik",0.181917138359845,0.183590564937394
"4930533N22Rik",163.792336432541,586.940146142591
"4930533P14Rik",0,0
"4930535L15Rik",0,0.10423167095499
"4930535O05Rik",0,0.167836099363374
"4930538E20Rik",5.31608618953263,14.8616058452422
"4930538L07Rik",0,0
"4930539C22Rik",0,0.156514600459456
"4930539J05Rik",13.9774001737597,20.0664729892924
"4930539M17Rik",0,0.335672198726747
"4930539N22Rik",1.00126707425676,26.7039866015324
"4930540M03Rik",0,0
"4930542C21Rik",0,0.503508298090121
"4930542D17Rik",0,0
"4930542M03Rik",1.00126707425676,3.91749378206213
"4930542N06Rik",0,2.2428117480951
"4930543D07Rik",0.45101106028129,3.91433310903861
"4930543E12Rik",1.05668694515034,0
"4930543I03Rik",1.75277266592875,3.22475175100442
"4930543N07Rik",0,0
"4930544G11Rik",0.154664824587761,0
"4930544M13Rik",0,0
"4930545E07Rik",0,0
"4930545H06Rik",1.83001106808914,7.76021893801053
"4930545L08Rik",0,0.643701246788785
"4930545L23Rik",3.93040154490784,15.0161470611272
"4930546C10Rik",0,0.637379900741742
"4930546K05Rik",2.71736757421347,12.4734919747108
"4930547E08Rik",0.45101106028129,0.327511372846351
"4930547E14Rik",0,4.40968058124833
"4930547H16Rik",0,0
"4930547M16Rik",0.760340709456812,1.27608099467365
"4930548G14Rik",0.760340709456812,2.73448026063812
"4930548H24Rik",0.154664824587761,1.79591094452457
"4930548J01Rik",0,0.341615252482292
"4930548K13Rik",0,0
"4930549C15Rik",2.36728366858263,20.5774986637249
"4930549G23Rik",4.60961349714448,22.6612137425911
"4930550C17Rik",0,0.492186799186203
"4930550L24Rik",0.773324122938803,0.316189873942434
"4930552N02Rik",0,0
"4930552P12Rik",1.90328919481934,4.86290273086591
"4930553C11Rik",0.887856081975142,20.3358326734668
"4930553E22Rik",0,0.335672198726747
"4930553J12Rik",0,0
"4930553P18Rik",8.80056270385697,10.0329440776632
"4930554C24Rik",0,0
"4930554G24Rik",0.309329649175521,1.4570780727743
"4930554H23Rik",0,0.319350546965956
"4930554I06Rik",0,0
"4930555A03Rik",0.816014472244429,1.90434360470065
"4930555B11Rik",0,0
"4930555B12Rik",0,0
"4930555F03Rik",28.0257821042094,106.011982591886
"4930555G21Rik",0,0
"4930555K05Rik",0,0
"4930555M17Rik",0,0
"4930556C24Rik",0,0
"4930556G01Rik",0,0.964891273588093
"4930556J02Rik",0,0
"4930556L07Rik",0.844853592653653,0.509710743837432
"4930556M19Rik",24.2715988829282,57.5797092157997
"4930556N09Rik",0,0.156514600459456
"4930556N13Rik",15.5078312773826,31.4287615471181
"4930557B15Rik",0,0
"4930557F10Rik",0.545117478092791,0.157964690754448
"4930557J02Rik",0,0
"4930557K07Rik",5.80911253815221,29.9724851752248
"4930558C23Rik",0,0
"4930558F17Rik",0,0
"4930558G05Rik",0,1.62807484516119
"4930558J18Rik",8.80050214626043,19.5333568978094
"4930559C10Rik",0,0
"4930562F07Rik",1.84111536572135,0.885434226960361
"4930562F17Rik",0,0.430531921991149
"4930563E18Rik",4.65319920553295,17.1134793217411
"4930563F08Rik",3.3555673293574,21.8107983336214
"4930563H07Rik",0,0
"4930563I02Rik",2.14765244003329,13.3417806220339
"4930563M20Rik",0.773324122938803,11.6590333018353
"4930563M21Rik",3.9124968969878,11.285683877882
"4930564C03Rik",1.61181780148044,6.49545944224079
"4930564D02Rik",0,0
"4930565D16Rik",0,0
"4930565N06Rik",8.14986443589592,51.5664063042204
"4930567H12Rik",0,0.966212466778263
"4930567H17Rik/Gm14725",0.169305041151718,1.27076860314464
